Part,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
77,4d44fa2c0349224b5657004f,中村映劇,35.16876762750875,136.8678303402257,"[{'id': '4bf58dd8d48988d17f941735', 'name': 'Movie Theater', 'pluralName': 'Movie Theaters', 'shortName': 'Movie Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_', 'suffix': '.png'}, 'primary': True}]"
102,522b8667049384d724bb2eb6,マリオン長良橋西店,35.146511996182035,136.8733835220337,"[{'id': '5744ccdfe4b0c0459246b4b8', 'name': 'Pachinko Parlor', 'pluralName': 'Pachinko Parlors', 'shortName': 'Pachinko Parlor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}, 'primary': True}]"
103,4deceafad164ef597d28e17c,Groovin Blues,35.15288296058853,136.8721193980896,"[{'id': '4bf58dd8d48988d1e5931735', 'name': 'Music Venue', 'pluralName': 'Music Venues', 'shortName': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}, 'primary': True}]"
103,50e7a82be4b01d00f2e8705d,グルービン,35.15406750959816,136.8728768854423,"[{'id': '4bf58dd8d48988d1e5931735', 'name': 'Music Venue', 'pluralName': 'Music Venues', 'shortName': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}, 'primary': True}]"
105,4f5c0268e4b0cfc5e16074ab,ルーチェスタジオ,35.162225,136.873956,"[{'id': '4bf58dd8d48988d1e5931735', 'name': 'Music Venue', 'pluralName': 'Music Venues', 'shortName': 'Music Venue', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_', 'suffix': '.png'}, 'primary': True}]"
107,4ec74e850e017e2f99b933f9,三楽座,35.17060470581055,136.8762664794922,"[{'id': '4bf58dd8d48988d18e941735', 'name': 'Comedy Club', 'pluralName': 'Comedy Clubs', 'shortName': 'Comedy Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/comedyclub_', 'suffix': '.png'}, 'primary': True}]"
108,4f9cbb49e4b0b0458529c1d5,ナンジャーレ,35.17377268178274,136.8753006846228,"[{'id': '4bf58dd8d48988d135941735', 'name': 'Indie Theater', 'pluralName': 'Indie Theaters', 'shortName': 'Indie', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_', 'suffix': '.png'}, 'primary': True}]"
108,50f4fc58e4b0ae48c29c3a7f,アートハウスあいち,35.17582851700697,136.8750736629993,"[{'id': '4bf58dd8d48988d1e2931735', 'name': 'Art Gallery', 'pluralName': 'Art Galleries', 'shortName': 'Art Gallery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_', 'suffix': '.png'}, 'primary': True}]"
109,4df4596f1f6e818dae04192c,AIN SOPH DISPATCH,35.177422,136.874642,"[{'id': '4bf58dd8d48988d1e2931735', 'name': 'Art Gallery', 'pluralName': 'Art Galleries', 'shortName': 'Art Gallery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/artgallery_', 'suffix': '.png'}, 'primary': True}]"
110,4b9c7869f964a520f26a36e3,TOYOTA Commemorative Museum of Industry and Technology (トヨタ産業技術記念館),35.182628257444364,136.8758073651486,"[{'id': '4bf58dd8d48988d191941735', 'name': 'Science Museum', 'pluralName': 'Science Museums', 'shortName': 'Science Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_science_', 'suffix': '.png'}, 'primary': True}]"
