Part,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
12,550ff432498e0c137a6bb294,あおなみ小本アイクリニック,35.148902,136.860471,"[{'id': '522e32fae4b09b556e370f19', 'name': 'Eye Doctor', 'pluralName': 'Eye Doctors', 'shortName': 'Eye Doctor', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_opticalshop_', 'suffix': '.png'}, 'primary': True}]"
12,58786b276431e516ca4989a3,English Comes Out,35.147111,136.860168,"[{'id': '52e81612bcbc57f1066b7a48', 'name': 'Language School', 'pluralName': 'Language Schools', 'shortName': 'Language School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/education/default_', 'suffix': '.png'}, 'primary': True}]"
12,4ed6d64d9adf06cbf5f98cdb,こもと整形外科,35.14873563715197,136.85966036154096,"[{'id': '4bf58dd8d48988d177941735', 'name': ""Doctor's Office"", 'pluralName': ""Doctor's Offices"", 'shortName': ""Doctor's Office"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_doctorsoffice_', 'suffix': '.png'}, 'primary': True}]"
12,59bce363123a196ea468f932,あやべ動物病院,35.148333,136.858857,"[{'id': '4d954af4a243a5684765b473', 'name': 'Veterinarian', 'pluralName': 'Veterinarians', 'shortName': 'Veterinarians', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_veterinarian_', 'suffix': '.png'}, 'primary': True}]"
13,50868271e4b026bed935a858,名古屋市立柳小学校,35.15442385158437,136.8611702406315,"[{'id': '4f4533804b9074f6e4fb0105', 'name': 'Elementary School', 'pluralName': 'Elementary Schools', 'shortName': 'Elementary School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]"
13,4e0447aa62e1b12875a85101,かすもりクリニック,35.152097,136.860153,"[{'id': '4bf58dd8d48988d177941735', 'name': ""Doctor's Office"", 'pluralName': ""Doctor's Offices"", 'shortName': ""Doctor's Office"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_doctorsoffice_', 'suffix': '.png'}, 'primary': True}]"
13,50835fc0e4b01342498eec52,名古屋烏森郵便局,35.15456187022242,136.85814106170963,"[{'id': '4bf58dd8d48988d172941735', 'name': 'Post Office', 'pluralName': 'Post Offices', 'shortName': 'Post Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/postoffice_', 'suffix': '.png'}, 'primary': True}]"
14,4dd50ed2cc3fcff060dcbd79,県立松蔭高等学校,35.1553544812695,136.86115264892578,"[{'id': '4bf58dd8d48988d13d941735', 'name': 'High School', 'pluralName': 'High Schools', 'shortName': 'High School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]"
14,4c466d0d89a6c9b6ba559788,愛知県立 松蔭高等学校,35.15496564219283,136.86134063734582,"[{'id': '4bf58dd8d48988d13d941735', 'name': 'High School', 'pluralName': 'High Schools', 'shortName': 'High School', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}, 'primary': True}]"
14,55e54e6e498e8cb6db8c7810,平和歯科医院,35.155246866454505,136.85892200450945,"[{'id': '4bf58dd8d48988d178941735', 'name': ""Dentist's Office"", 'pluralName': ""Dentist's Offices"", 'shortName': ""Dentist's Office"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_dentist_', 'suffix': '.png'}, 'primary': True}]"
15,50b6d609e4b0a436032ee3cb,Yamato Transport (ヤマト運輸 中村日ノ宮センター),35.161178767877175,136.86119556427002,"[{'id': '4bf58dd8d48988d124941735', 'name': 'Office', 'pluralName': 'Offices', 'shortName': 'Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]"
15,563dcfa7cd10627b5b640f7b,ヤバ人公園,35.161816505780045,136.85970295939154,"[{'id': '52e81612bcbc57f1066b7a33', 'name': 'Social Club', 'pluralName': 'Social Clubs', 'shortName': 'Social Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]"
15,5ac80f88396de040cc88e0d3,三井のリパーク,35.16051,136.86226,"[{'id': '4c38df4de52ce0d596b336e1', 'name': 'Parking', 'pluralName': 'Parking', 'shortName': 'Parking', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/parking_', 'suffix': '.png'}, 'primary': True}]"
16,4e71dbdad1647c08d3dc8801,下中八幡宮,35.163986,136.858664,"[{'id': '4eb1d80a4b900d56c88a45ff', 'name': 'Shrine', 'pluralName': 'Shrines', 'shortName': 'Shrine', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_shrine_', 'suffix': '.png'}, 'primary': True}]"
16,501c79dee4b00a26d4780cd4,名古屋どうぶつ病院,35.168037558600155,136.85956478118896,"[{'id': '4d954af4a243a5684765b473', 'name': 'Veterinarian', 'pluralName': 'Veterinarians', 'shortName': 'Veterinarians', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_veterinarian_', 'suffix': '.png'}, 'primary': True}]"
17,4e2a9c01483bb05f0595189d,平安会館中村斎場,35.16833168659051,136.85824045375858,"[{'id': '4d4b7105d754a06375d81259', 'name': 'Professional & Other Places', 'pluralName': 'Professional & Other Places', 'shortName': 'Professional', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]"
17,4f9a4977e4b0e445b5c660c7,中村保健所,35.169833841013876,136.86259607799707,"[{'id': '4bf58dd8d48988d126941735', 'name': 'Government Building', 'pluralName': 'Government Buildings', 'shortName': 'Government', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_', 'suffix': '.png'}, 'primary': True}]"
17,4b6035d0f964a5201dda29e3,名古屋第一赤十字病院,35.171578833577435,136.8621219534024,"[{'id': '4bf58dd8d48988d196941735', 'name': 'Hospital', 'pluralName': 'Hospitals', 'shortName': 'Hospital', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_', 'suffix': '.png'}, 'primary': True}]"
18,51d502fe498eddc3d10fd4d0,名古屋藤江郵便局,35.17391848903791,136.85963288415223,"[{'id': '4bf58dd8d48988d172941735', 'name': 'Post Office', 'pluralName': 'Post Offices', 'shortName': 'Post Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/postoffice_', 'suffix': '.png'}, 'primary': True}]"
18,4ffbdcc5f2e7c6c86ffbc4a4,常泉寺,35.174378355590655,136.8561851978302,"[{'id': '52e81612bcbc57f1066b7a3e', 'name': 'Buddhist Temple', 'pluralName': 'Buddhist Temples', 'shortName': 'Buddhist Temple', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_', 'suffix': '.png'}, 'primary': True}]"
18,5008b054e4b013da82a73a3f,高田内科クリニック,35.17278443792257,136.86247966829828,"[{'id': '4bf58dd8d48988d177941735', 'name': ""Doctor's Office"", 'pluralName': ""Doctor's Offices"", 'shortName': ""Doctor's Office"", 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_doctorsoffice_', 'suffix': '.png'}, 'primary': True}]"
19,50d678f3e4b091e30cdb1211,大圓寺,35.180271,136.858196,"[{'id': '52e81612bcbc57f1066b7a3e', 'name': 'Buddhist Temple', 'pluralName': 'Buddhist Temples', 'shortName': 'Buddhist Temple', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_', 'suffix': '.png'}, 'primary': True}]"
19,4e20023da80968cf3e3065e8,たかみち針灸接骨院,35.180035,136.862577,"[{'id': '52e81612bcbc57f1066b7a3b', 'name': 'Acupuncturist', 'pluralName': 'Acupuncturists', 'shortName': 'Acupuncturist', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_doctorsoffice_', 'suffix': '.png'}, 'primary': True}]"
20,5869cca79e35d309bf3164ad,白山神社,35.18354,136.86157,"[{'id': '4eb1d80a4b900d56c88a45ff', 'name': 'Shrine', 'pluralName': 'Shrines', 'shortName': 'Shrine', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_shrine_', 'suffix': '.png'}, 'primary': True}]"
20,4efbf9166da1f9b9d8118954,定徳寺,35.18246807357741,136.85894787311554,"[{'id': '52e81612bcbc57f1066b7a3e', 'name': 'Buddhist Temple', 'pluralName': 'Buddhist Temples', 'shortName': 'Buddhist Temple', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/religious_', 'suffix': '.png'}, 'primary': True}]"
22,52f89c85498efc9a194e3d38,びわじま整形外科,35.193784,136.859523,"[{'id': '4bf58dd8d48988d104941735', 'name': 'Medical Center', 'pluralName': 'Medical Centers', 'shortName': 'Medical', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/medical_', 'suffix': '.png'}, 'primary': True}]"
